S,P,Минимс Флуоресцейн,Флуоресцеин лизикол,1%-0.5мл,Нүдний дусал,20,Bausch & Lomb UK Limited,ИБУИНВУ,2025.01.14,5027519000807
N,P,Прохлорперазин,Прохлорперазин,5мг,Шахмал,84,Actavis UK Limited,ИБУИНВУ,2025.01.14, 
N,P,Прохлорперазин,Прохлорперазин,5мг,Шахмал,28,Actavis UK Limited,ИБУИНВУ,2025.01.14,5060292741475
J,P,Моксифлоксацин,Моксифлоксацин,400мг,Шахмал,5,Actavis UK Limited,ИБУИНВУ,2025.01.14, 
J,P,Моксифлоксацин,Моксифлоксацин,400мг,Шахмал,7,Actavis UK Limited,ИБУИНВУ,2025.01.14,5055565748435
J,P,Моксифлоксацин,Моксифлоксацин,400мг,Шахмал,10,Actavis UK Limited,ИБУИНВУ,2025.01.14, 
J,P,Моксифлоксацин,Моксифлоксацин,400мг,Шахмал,25,Actavis UK Limited,ИБУИНВУ,2025.01.14, 
J,P,Моксифлоксацин,Моксифлоксацин,400мг,Шахмал,50,Actavis UK Limited,ИБУИНВУ,2025.01.14, 
J,P,Моксифлоксацин,Моксифлоксацин,400мг,Шахмал,70,Actavis UK Limited,ИБУИНВУ,2025.01.14, 
J,P,Моксифлоксацин,Моксифлоксацин,400мг,Шахмал,80,Actavis UK Limited,ИБУИНВУ,2025.01.14, 
J,P,Моксифлоксацин,Моксифлоксацин,400мг,Шахмал,100,Actavis UK Limited,ИБУИНВУ,2025.01.14, 
J,P,Доксициклин,Доксициклин,100мг,Капсул,50,Actavis UK Limited,ИБУИНВУ,2025.01.14, 
J,P,Ко-амоксиклав,Амоксициллин + Клавуланы хүчил,125мг/5мл+31.5мг/5мл-100мл,Сироп,1,Sandoz,ИБУИНВУ,2025.01.14,5015915880109
J,P,Ко-амоксиклав,Амоксициллин + Клавуланы хүчил,250мг+125мг,Бүрхүүлтэй шахмал,21,Mylan,ИБУИНВУ,2025.01.14, 
R,P,Мукодайн,Карбоцистеин,250мг/5мл-300мл,Сироп,1,Sanofi Aventis,ИБУИНВУ,2025.01.14,5060058770114
R,P,Мукодайн,Карбоцистеин,250мг/5мл-250мл,Сироп,1,Sanofi Aventis,ИБУИНВУ,2025.01.14, 
R,P,Мукодайн,Карбоцистеин,250мг/5мл-200мл,Сироп,1,Sanofi Aventis,ИБУИНВУ,2025.01.14, 
B,P,Лабеталол,Лабеталол,5мг/мл-20мл,Тарилгын уусмал,5,Focus Pharmaceuticals Ltd,ИБУИНВУ,2025.01.14, 
A,P,Бетасерк,Бетагистин,24мг,Шахмал,50,Abbott Healthcare Products B.V,Нидерланд,2025.01.14, 
C,P,Беталок,Метопролол,1мг/мл-5мл,Тарилгын уусмал,5,Astra Zeneca UK Ltd,ИБУИНВУ,2025.01.14, 
S,P,Софрадекс,Фрамицетин + Грамицидин + Дексаметазон,0.5%+0.005%+0.05%-8мл,Чихний дусаалга,1,Sanofi Aventis France,Франц,2025.01.14,5000283659778
A,O,Бускопан,Гиосцины бутилбромид,10мг,Шахмал,56,Sanofi,ИБУИНВУ,2025.01.14,5012816018334
A,P,Бускопан,Гиосцины бутилбромид,20мг/мл-1мл,Тарилгын уусмал,5,Boehringer Ingelhiem,ИБУИНВУ,2025.01.14, 
A,P,Бускопан,Гиосцины бутилбромид,20мг/мл-1мл,Тарилгын уусмал,10,Boehringer Ingelhiem,ИБУИНВУ,2025.01.14,5012816018532
J,H,Нименрикс,Менингококкийн эсрэг вакцин,0.5мл,Тарилгын нунтаг+ уусгагч,1,Pfizer,Бельги,2025.01.14,5013457022032
J,H,Нименрикс,Менингококкийн эсрэг вакцин,0.5мл,Тарилгын нунтаг+ уусгагч,10,Pfizer,Бельги,2025.01.14, 
D,P,Бактробан,Мупироцин,20мг/г-15г,Крем,1,GlaxoSmithKline UK,ИБУИНВУ,2025.01.14,5000123114986
D,P,Бактробан,Мупироцин,20мг/г-3г,Крем,1,GlaxoSmithKline UK,ИБУИНВУ,2025.01.14,5000123114986
A,P,Зантак,Ранитидин,150мг,Шахмал,60,GlaxoSmithKline UK,ИБУИНВУ,2025.01.14, 
A,P,Зантак,Ранитидин,150мг,Шахмал,30,GlaxoSmithKline UK,ИБУИНВУ,2025.01.14, 
A,P,Зантак,Ранитидин,150мг,Шахмал,90,GlaxoSmithKline UK,ИБУИНВУ,2025.01.14, 
A,P,Зантак,Ранитидин,50мг-2мл,Тарилгын уусмал,5,Glaxo Wellcome UK,ИБУИНВУ,2025.01.14, 
D,P,Бетновейт,Бетаметазоны валерат,1мг/мл-30г,Тосон түрхлэг,1,Glaxo Wellcome UK,ИБУИНВУ,2025.01.14,5000123107148
D,P,Бетновейт,Бетаметазоны валерат,1мг/мл-15г,Тосон түрхлэг,1,Glaxo Wellcome UK,ИБУИНВУ,2025.01.14,5000123107148
P,P,Эуракс,Кротамитон,10%-30г,Тосон түрхлэг,1,GlaxoSmithKline Consumer Healthcare (UK) Trading Limited,ИБУИНВУ,2025.01.14, 
P,P,Эуракс,Кротамитон,10%-20г,Тосон түрхлэг,1,GlaxoSmithKline Consumer Healthcare (UK) Trading Limited,ИБУИНВУ,2025.01.14, 
P,P,Эуракс,Кротамитон,10%-100г,Тосон түрхлэг,1,GlaxoSmithKline Consumer Healthcare (UK) Trading Limited,ИБУИНВУ,2025.01.14,5012131417003
H,P,Преднизолон,Преднизолон,5мг,Шахмал,28,Wockhardt UK Ltd,ИБУИНВУ,2025.01.14, 
H,P,Преднизолон,Преднизолон,5мг,Шахмал,56,Wockhardt UK Ltd,ИБУИНВУ,2025.01.14, 
M,P,Торадол,Кеторолак,30мг/мл-1мл,Тарилгын уусмал,5,Atnahs Pharma UK Ltd,ИБУИНВУ,2025.01.14, 
M,P,Торадол,Кеторолак,30мг/мл-1мл,Тарилгын уусмал,6,Atnahs Pharma UK Ltd,ИБУИНВУ,2025.01.14, 
M,P,Торадол,Кеторолак,30мг/мл-1мл,Тарилгын уусмал,10,Atnahs Pharma UK Ltd,ИБУИНВУ,2025.01.14, 
B,O,Аспирин,Ацетилсалицилийн хүчил,75мг,Бүрхүүлтэй шахмал,28,Actavis Group PTC ehf,Исланд,2025.01.14,5024071230208
B,O,Аспирин,Ацетилсалицилийн хүчил,75мг,Бүрхүүлтэй шахмал,50,Actavis Group PTC ehf,Исланд,2025.01.14,5024071230208
B,O,Аспирин,Ацетилсалицилийн хүчил,75мг,Бүрхүүлтэй шахмал,100,Actavis Group PTC ehf,Исланд,2025.01.14,5024071230208
B,O,Аспирин,Ацетилсалицилийн хүчил,75мг,Бүрхүүлтэй шахмал,500,Actavis Group PTC ehf,Исланд,2025.01.14,5024071230208
B,O,Аспирин,Ацетилсалицилийн хүчил,75мг,Бүрхүүлтэй шахмал,1000,Actavis Group PTC ehf,Исланд,2025.01.14,5024071230208
C,P,Пропранолол,Пропранолол,10мг,Шахмал,28,Actavis UK Limited,ИБУИНВУ,2025.01.14, 
C,P,Пропранолол,Пропранолол,10мг,Шахмал,30,Actavis UK Limited,ИБУИНВУ,2025.01.14, 
C,P,Пропранолол,Пропранолол,10мг,Шахмал,50,Actavis UK Limited,ИБУИНВУ,2025.01.14, 
C,P,Пропранолол,Пропранолол,10мг,Шахмал,56,Actavis UK Limited,ИБУИНВУ,2025.01.14, 
C,P,Пропранолол,Пропранолол,10мг,Шахмал,60,Actavis UK Limited,ИБУИНВУ,2025.01.14, 
C,P,Пропранолол,Пропранолол,10мг,Шахмал,84,Actavis UK Limited,ИБУИНВУ,2025.01.14, 
C,P,Пропранолол,Пропранолол,10мг,Шахмал,90,Actavis UK Limited,ИБУИНВУ,2025.01.14, 
C,P,Пропранолол,Пропранолол,10мг,Шахмал,100,Actavis UK Limited,ИБУИНВУ,2025.01.14, 
C,P,Пропранолол,Пропранолол,10мг,Шахмал,120,Actavis UK Limited,ИБУИНВУ,2025.01.14, 
C,P,Пропранолол,Пропранолол,10мг,Шахмал,168,Actavis UK Limited,ИБУИНВУ,2025.01.14, 
C,P,Пропранолол,Пропранолол,10мг,Шахмал,180,Actavis UK Limited,ИБУИНВУ,2025.01.14, 
C,P,Пропранолол,Пропранолол,10мг,Шахмал,250,Actavis UK Limited,ИБУИНВУ,2025.01.14, 
C,P,Пропранолол,Пропранолол,10мг,Шахмал,500,Actavis UK Limited,ИБУИНВУ,2025.01.14, 
C,P,Пропранолол,Пропранолол,10мг,Шахмал,1000,Actavis UK Limited,ИБУИНВУ,2025.01.14, 
C,P,Атенолол,Атенолол,50мг,Шахмал,28,Accord Healthcare Limited,ИБУИНВУ,2025.01.14, 
C,P,Атенолол,Атенолол,50мг,Шахмал,100,Accord Healthcare Limited,ИБУИНВУ,2025.01.14, 
C,P,Атенолол,Атенолол,50мг,Шахмал,250,Accord Healthcare Limited,ИБУИНВУ,2025.01.14, 
C,P,Крестор,Розувастатин,20мг,Бүрхүүлтэй шахмал,28,AstraZeneca UK Limited,ИБУИНВУ,2025.01.14,5000455017771
C,P,Валсартан,Валсартан,80мг,Капсул,28,Jubilant Pharmaceuticals nv,Бельги,2025.01.14,8901175018970
C,P,Валсартан,Валсартан,80мг,Капсул,7,Jubilant Pharmaceuticals nv,Бельги,2025.01.14, 
C,P,Валсартан,Валсартан,80мг,Капсул,98,Jubilant Pharmaceuticals nv,Бельги,2025.01.14, 
C,B,,,,,,,,,
J,H,Инфанрикс Гекса,"Сахуу, Татран, Хөхүүл ханиад, Полиомиелит, Хемофилюс инфлюенза В вакцин",0.5мл,Тарилгын уусмал + тариур,1,GlaxoSmithKline Biologicals,Бельги,2025.01.14, 
J,H,Приорикс,"Улаанбурхан, гахайн хавдар, улааны эсрэг вакцин",0.5мл,Тарилгын уусмал бэлтгэх нунтаг+ тариуртай уусгагч,1,GlaxoSmithKline Biologicals,Бельги,2025.01.14,5000483780203
J,H,Енжерикс 20,Гепатит В (rDNA) вакцин (шингээгдсэн) (HBV),20мкг-0.5мл,Тарилгын уусмал,1,GlaxoSmithKline LLC,АНУ,2025.01.14, 
J,H,Енжерикс 20,Гепатит В (rDNA) вакцин (шингээгдсэн) (HBV),20мкг-0.5мл,Тарилгын уусмал,10,GlaxoSmithKline LLC,АНУ,2025.01.14, 
J,H,Енжерикс Б 10 (хүүхэд),Гепатит В (rDNA) вакцин (шингээгдсэн) (HBV),10мкг-0.5мл,Тарилгын уусмал + тариур,1,GlaxoSmithKline Biologicals,Бельги,2025.01.14, 
J,H,Хаврикс,Гепатит А вакцин,1мл,Тарилгын уусмал + тариур,1,GlaxoSmithKline Biologicals,Бельги,2025.01.14, 
J,H,Енжерикс Б 10 (хүүхэд),Гепатит В (rDNA) вакцин (шингээгдсэн) (HBV),10мкг-0.5мл,Тарилгын уусмал + тариур,10,GlaxoSmithKline Biologicals,Бельги,2025.01.14, 
J,H,Хаврикс,Гепатит А вакцин,1мл,Тарилгын уусмал + тариур,10,GlaxoSmithKline Biologicals,Бельги,2025.01.14, 
J,H,Мениторикс,Б хүрээний томуугийн вакцин + Менингококкийн эсрэг вакцин,0.5мл,Тарилгын уусмал бэлтгэх нунтаг+ тариуртай уусгагч,1,GlaxoSmithKline Biologicals,Бельги,2025.01.14, 
J,H,Мениторикс,Б хүрээний томуугийн вакцин + Менингококкийн эсрэг вакцин,0.5мл,Тарилгын уусмал бэлтгэх нунтаг+ тариуртай уусгагч,10,GlaxoSmithKline Biologicals,Бельги,2025.01.14, 
J,H,Варилрикс,Салхин цэцэг өвчний эсрэг вакцин,0.5мл,Тарилгын уусмал бэлтгэх нунтаг+урьдчилан дүүргэсэн тариуртай уусгагч,1,GlaxoSmithKline Biologicals,Бельги,2025.01.14, 
D,P,Фламазин,Мөнгөний сульфадиазин,10мг/г-50г,Тосон түрхлэг,1,Smith and Nephew Pharmaceuticals Ltd,ИБУИНВУ,2025.01.14,5000223418007
D,P,Фламазин,Мөнгөний сульфадиазин,10мг/г-250г,Тосон түрхлэг,1,Smith and Nephew Pharmaceuticals Ltd,ИБУИНВУ,2025.01.14, 
C,P,Глицерил тринитрат,Нитроглицерин,1мг/мл-10мл,Тарилгын уусмал,10,Hameln Pharma Plus GmbH,Герман,2025.01.14, 
A,P,Метоклопрамид,Метоклопрамид,5мг/мл-2мл,Тарилгын уусмал,10,Hameln Pharmaceuticals Ltd,ИБУИНВУ,2025.01.14,5016386000430
B,P,Натрийн хлорид,Натрийн хлорид,0.9%-250мл,Тарилгын уусмал,1,Baxter Healthcare Ltd,ИБУИНВУ,2025.01.14,5413760384139
B,P,Натрийн хлорид,Натрийн хлорид,0.9%-100мл,Тарилгын уусмал,1,Baxter Healthcare Ltd,ИБУИНВУ,2025.01.14,85412639772
B,P,Натрийн хлорид,Натрийн хлорид,0.9%-500мл,Тарилгын уусмал,1,Baxter Healthcare Ltd,ИБУИНВУ,2025.01.14,5413760137278
B,P,Рингер лактат,Натрийн лактат + Калийн хлорид + Кальцийн хлорид + Натрийн хлорид,1000мл,Тарилгын шингэн,1,Baxter Healthcare Ltd,ИБУИНВУ,2025.01.14,5413760142524
B,P,Рингер лактат,Натрийн лактат + Калийн хлорид + Кальцийн хлорид + Натрийн хлорид,250мл,Тарилгын шингэн,1,Baxter Healthcare Ltd,ИБУИНВУ,2025.01.14, 
B,P,Рингер лактат,Натрийн лактат + Калийн хлорид + Кальцийн хлорид + Натрийн хлорид,500мл,Тарилгын шингэн,1,Baxter Healthcare Ltd,ИБУИНВУ,2025.01.14,5413760137858
J,P,Септрин,Триметоприм + Сульфаметоксазол,40мг/5мл+200мг/5мл-100мл,Ууж хэрэглэх хөвмөл бэлтгэх нунтаг,100,Aspen,ИБУИНВУ,2025.01.14, 
C,P,Метопролол,Метопролол,50мг,Бүрхүүлтэй шахмал,28,Milpharm Limited,ИБУИНВУ,2025.01.14,8901175015900
C,P,Метопролол,Метопролол,50мг,Бүрхүүлтэй шахмал,56,Milpharm Limited,ИБУИНВУ,2025.01.14,8901175015900
R,O,Флюлесс,Ацетилцистеин,200мг-3г,Нунтаг,20,Монос эмийн үйлдвэр,Монгол,2021.12.26,8656020989706
R,O,Флюлесс,Ацетилцистеин,100мг-3г,Нунтаг,20,Монос эмийн үйлдвэр,Монгол,2021.12.26,8656020989690
J,P,Фуроцеф,Цефуроксим,250мг,Бүрхүүлтэй шахмал,8,"KRKA d.d., Novo Mesto",Словени,2022.06.28, 
J,P,Фуроцеф,Цефуроксим,500мг,Бүрхүүлтэй шахмал,8,"KRKA d.d., Novo Mesto",Словени,2022.06.28, 
J,P,Фуроцеф,Цефуроксим,500мг,Бүрхүүлтэй шахмал,10,"KRKA d.d., Novo Mesto",Словени,2022.06.28, 
J,P,Фуроцеф,Цефуроксим,500мг,Бүрхүүлтэй шахмал,16,"KRKA d.d., Novo Mesto",Словени,2022.06.28, 
J,P,Фуроцеф,Цефуроксим,500мг,Бүрхүүлтэй шахмал,20,"KRKA d.d., Novo Mesto",Словени,2022.06.28, 
J,P,Фуроцеф,Цефуроксим,250мг,Бүрхүүлтэй шахмал,10,"KRKA d.d., Novo Mesto",Словени,2022.06.28, 
J,P,Фуроцеф,Цефуроксим,250мг,Бүрхүүлтэй шахмал,16,"KRKA d.d., Novo Mesto",Словени,2022.06.28, 
J,P,Фуроцеф,Цефуроксим,250мг,Бүрхүүлтэй шахмал,20,"KRKA d.d., Novo Mesto",Словени,2022.06.28, 
L,P,Доцетаксел,Доцетаксел,20мг/мл-4мл,Тарилгын уусмал бэлтгэх концентрат,1,Belmedpreparaty RUE,Беларусь,2024.12.18, 
L,P,Оксалиплатин,Оксалиплатин,50мг,Тарилгын суспензи бэлтгэх лиофилизат нунтаг,1,Belmedpreparaty RUE,Беларусь,2024.12.18, 
L,P,Оксалиплатин,Оксалиплатин,100мг,Тарилгын уусмал бэлтгэх лиофилизат нунтаг,1,Belmedpreparaty RUE,Беларусь,2024.12.18, 
G,O,Клотримаз,Клотримазол,500мг,Үтрээний шахмал,2,"Theragen Etex Co.,Ltd",БНСУ,2024.11.05, 
S,O,Оксивин-Ди Эф,Оксиметазолин,0.05%-10мл,Хамрын цацлага,1,"Too ""Dosfarm""",Казакстан,2024.12.18, 
S,O,Оксивин-Ди Эф,Оксиметазолин,0.025%-10мл,Хамрын цацлага,1,"Too ""Dosfarm""",Казакстан,2024.12.18, 
H,P,Метилпреднизолон,Метилпреднизолон,500мг,Тарилгын нунтаг+ уусгагч,1,"Hanlim Pharm. Co.,Ltd",БНСУ,2022.11.05, 
M,P,Диклосейф,Диклофенак,100мг,Лаа,10,Kusum Healthcare Pvt Ltd,БНЭУ,2025.01.14, 
R,O,Тайёо Ринитс спрэй альфа,Бензалконы хлорид + Нафазолин + Хлорофенирамины малеат,50мг/100мл+500мг/мл+20мг/100мл- 30мл,Хамрын цацлага,1,"Taiyo Pharmaceutical Co.,Ltd",Япон,2022.08.14,4975175011686
C,P,Ал-Сартан,Лозартан,50мг,Шахмал,10x10,Alchemy Medicine PVT.LTD,БНЭУ,2024.12.18, 
H,P,Дексамакс,Дексаметазон,4мг/мл-2мл,Тарилгын уусмал,10,Alchemy Medicine PVT.LTD,БНЭУ,2024.12.18,8908004570265
N,P,Ал-Карба,Карбамазепин,200мг,Шахмал,10х3,Alchemy Medicine PVT.LTD,БНЭУ,2024.12.18, 
B,P,Ал-Клопи,Клопидогрел,75мг,Шахмал,10х3,Alchemy Medicine PVT.LTD,БНЭУ,2024.12.18, 
T,O,Монмуми,Уламжлалт эм,2кг,Өтгөн ханд, ,Эмийн үйлдвэр ХХК,Монгол,2022.11.02, 
T,O,Монмуми,Уламжлалт эм,5кг,Өтгөн ханд, ,Эмийн үйлдвэр ХХК,Монгол,2022.11.02, 
T,O,Монмуми,Уламжлалт эм,10кг,Өтгөн ханд, ,Эмийн үйлдвэр ХХК,Монгол,2022.11.02, 
T,O,Монмуми,Уламжлалт эм,20кг,Өтгөн ханд, ,Эмийн үйлдвэр ХХК,Монгол,2022.11.02, 
C,P,Амломон,Амлодипин,10мг,Шахмал,30,Монос эмийн үйлдвэр,Монгол,2024.10.26,8656020989157
C,P,Амломон,Амлодипин,5мг,Шахмал,30,Монос эмийн үйлдвэр,Монгол,2024.10.26,8656020989171
S,H,Лумитин,Конберцепт,10мг/мл-0.2мл,Тарилгын уусмал,1,"Chengdu Kanghong Biotechnology Co.,Ltd",БНХАУ,2025.02.21,6923030958889
C,P,Бидоп,Бисопролол фумарат,5мг,Бүрхүүлтэй шахмал,14,CJSC Gedeon Richter - RUS for Gedeon Richter Plc,Унгар,2025.02.21, 
C,P,Бидоп,Бисопролол фумарат,5мг,Бүрхүүлтэй шахмал,28,CJSC Gedeon Richter - RUS for Gedeon Richter Plc,Унгар,2025.02.21, 
C,P,Бидоп,Бисопролол фумарат,5мг,Бүрхүүлтэй шахмал,56,CJSC Gedeon Richter - RUS for Gedeon Richter Plc,Унгар,2025.02.21, 
R,H,Ультибро Бризхайлер,Индакатерол + Гликопирроний бромид,110мкг+50мкг,Ингаляциар хэрэглэх капсул,30,Novartis Farmaceutica S.A,Испани,2025.02.21,751112
R,H,Онбрез Бризхайлер,Индакатерол,300мкг,Ингаляциар хэрэглэх капсул,30,Novartis Farmaceutica S.A,Испани,2025.02.21,750314
L,O,Салимон, ,100мл,Хандмал,1,Монос эмийн үйлдвэр,Монгол,2025.07.07,8656898946207
J,P,Тамифлу,Осельтамивир,75мг,Капсул,10,Roche Registration Limited,ИБУИНВУ,2025.01.14,5000471006063
J,P,Нитрофурантойн,Нитрофурантоин,100мг,Шахмал,28,Dr Reddy's Laboratories (UK) Limited,ИБУИНВУ,2025.01.14, 
J,P,Кмоксилин,Амоксициллин + Клавуланы хүчил,0.6г,Тарилгын уусмал бэлтгэх нунтаг,10,Chong Kun Dang Pharmaceutical Corp,БНСУ,2025.02.21,8806433036027
J,P,Корус Цефтриаксон,Цефтриаксон,1г,Тарилгын уусмал бэлтгэх нунтаг,10,"Hankook Korus Pharm Co.,Ltd",БНСУ,2025.02.21,8806472023743
R,O,Эргоферон,Хүний цэвэршүүлсэн гамма интерфероны антител + цэвэршүүлсэн гистамины антител + цэвэршүүлсэн ЦД4 антител,0.006г+0.006г+0.006г,Уусдаг шахмал,40,Materia Medica Holding OOO NPF,ОХУ,2024.11.19,4607009582085
R,O,Эргоферон,Хүний цэвэршүүлсэн гамма интерфероны антител + цэвэршүүлсэн гистамины антител + цэвэршүүлсэн ЦД4 антител,0.006г+0.006г+0.006г,Уусдаг шахмал,100,Materia Medica Holding OOO NPF,ОХУ,2024.11.19,4607009582092
J,P,Сиртуро,Бедаквилин / бедахилин,100мг,Шахмал,188,Recipharm Pharmaservices PVT.Ltd,БНЭУ,2025.02.21, 
M,P,Диклосейф,Диклофенак,50мг,Лаа,10,Kusum Healthcare Pvt Ltd,БНЭУ,2025.02.21, 
N,P,Рекол,Мемантин,10мг,Бүрхүүлтэй шахмал,14,Kusum Healthcare Pvt Ltd,БНЭУ,2025.02.21, 
N,P,Рекол,Мемантин,10мг,Бүрхүүлтэй шахмал,140,Kusum Healthcare Pvt Ltd,БНЭУ,2025.02.21, 
M,P,Диклосейф,Диклофенак,50мг,Лаа,5,Kusum Healthcare Pvt Ltd,БНЭУ,2025.02.21, 
M,P,Панаш,Тиоколхикозид,0.25% - 30г,Крем,1,Kusum Healthcare Pvt Ltd,БНЭУ,2025.02.21, 
N,O,Пара-Денк 250,Парацетамол,250 мг,Лаа,10,Bene Arzneimittel GmbH,Герман,2021.12.05,4031571066870
N,O,Пара-Денк 125,Парацетамол,125 мг,Лаа,10,Bene Arzneimittel GmbH,Герман,2021.12.05,4031571066856
A,P,Витамин В комплекс,Никотинамид + Тиамин + Рибофлавин + Пиридоксины гидрохлорид + Натрийн пантотенат,50мг+2мг+2мг+1мг+20мг-2 мл,Тарилгын уусмал,10,"Reyoung Pharmaceutical Co.,Ltd",БНХАУ,2024.04.24,6921875010106
C,P,Фуросемид,Фуросемид,20мг-2мл,Тарилгын уусмал,10,"Reyoung Pharmaceutical Co.,Ltd",БНХАУ,2024.04.24,6921875010120
A,P,Ранитидин,Ранитидин,50мг-2мл,Тарилгын уусмал,10,"Reyoung Pharmaceutical Co.,Ltd",БНХАУ,2024.04.24,6921875010151
A,P,Метоклопрамид,Метоклопрамид,10мг-2мл,Тарилгын уусмал,10,"Reyoung Pharmaceutical Co.,Ltd",БНХАУ,2024.04.24,6921875010113
M,P,Диклофенак содиум,Диклофенак,75мг-3мл,Тарилгын уусмал,10,"Reyoung Pharmaceutical Co.,Ltd",БНХАУ,2024.04.24,6921875010090
A,P,Витамин С,Аскорбины хүчил,500мг-5мл,Тарилгын уусмал,10,"Reyoung Pharmaceutical Co.,Ltd",БНХАУ,2024.04.24,6921875010144
N,P,Анальгин,Метамизол натри,1г-2мл,Тарилгын уусмал,10,"Reyoung Pharmaceutical Co.,Ltd",БНХАУ,2024.04.24,6921875010137
C,P,Рибоксин-Нахиа,Инозин,2%-5мл,Тарилгын уусмал,10,Нахиаимпекс ХХК,Монгол,2024.03.27,8656020767779
N,P,Пирацетам-Нахиа,Пирацетам,20%-5мл,Тарилгын уусмал,10,Нахиа эмийн үйлдвэр,Монгол,2024.03.27,8656020767786
R,P,Кетотифен,Кетотифен,1мг,Шахмал,30,Belmedpreparaty RUE,Беларусь,2024.12.18, 
A,O,Карсил макс,Силимарин,110мг,Бүрхүүлтэй шахмал,30,Sopharma PLC,Болгар,2024.12.18,3800010645195
B,P,Эпинефрин 1мг/мл тарилга,Эпинефрин,1мл,Тарилгын уусмал,10,"Dai Han Pharm Co.,Ltd",БНСУ,2025.04.17,8806451007436
N,P,Лидокайн,Лидокаин,20мг/мл-2мл,Тарилгын уусмал,10,Hameln Pharmaceuticals GmbH,Герман,2025.04.17, 
N,P,Лидокайн,Лидокаин,20мг/мл-10мл,Тарилгын уусмал,10,Hameln Pharmaceuticals GmbH,Герман,2025.04.17, 
N,P,Лидокайн,Лидокаин,20мг/мл-20мл,Тарилгын уусмал,10,Hameln Pharmaceuticals GmbH,Герман,2025.04.17, 
V,P,Натрийн хлорид,Натрийн хлорид,0.9%-10мл,Тарилгын уусмал,20,B.Braun Medical Limited,ИБУИНВУ,2025.04.17, 
V,P,Натрийн хлорид,Натрийн хлорид,0.9%-20мл,Тарилгын уусмал,20,B.Braun Medical Limited,ИБУИНВУ,2025.04.17, 
A,O,Инфакол,Симетикон,40мл/1мл,Сироп,50мл,Forest Laboratories UK Limited,ИБУИНВУ,2025.04.17, 
T,P,Шандан зушэ,Уламжлалт эм,2мл,Тарилгын уусмал,10,"Sichuan Sunnyhope Pharmaceutical Co.,Ltd.",БНХАУ,2024.10.12, 
T,P,Линян жушэ,Уламжлалт эм,2мл,Тарилгын уусмал,10,"Sichuan Sunnyhope Pharmaceutical Co.,Ltd.",БНХАУ,2024.10.12, 
V,O,Циститис Релиф,Натрийн цитрат,5.5мг,Нунтаг,6,Vantage pharmacy,ИБУИНВУ,2025.04.17, 
T,P,Шэн май,Уламжлалт эм,2мл,Тарилгын уусмал,10,"Sichuan Sunnyhope Pharmaceutical Co.,Ltd.",БНХАУ,2024.10.12, 
J,P,Зитромакс,Азитромицин,200мг/5мл-15мл,Ууж хэрэглэх хөвмөл бэлтгэх нунтаг,1,Pfizer,Франц,2025.04.17, 
J,P,Кларитромицин,Кларитромицин,125мг/5мг-70мл,Ууж хэрэглэх хөвмөл бэлтгэх нунтаг,1,Sandoz GmbH,Австри,2025.04.17, 
J,P,Эритромицин,Эритромицин,250мг/5мл-100мл,Сироп,1,Pinewood Healthcare Sales,Ирланд,2025.04.17, 
J,P,Цефалексин,Цефалексин,250мг/5мл-100мл,Хуурай сироп,1,Milpharm Limited,ИБУИНВУ,2025.04.17, 
J,P,Цефалексин,Цефалексин,250мг,Капсул,28,Flynn Pharma Ltd,Ирланд,2025.04.22, 
J,P,Аугментин Дуо,Амоксициллин + Клавуланы хүчил,80мг/5мл+11.4/5мл-70мл,Хуурай сироп,1,GlaxoSmithKline LLC,АНУ,2025.04.17, 
R,O,Бенилин шөнийн сироп,Дифенгидрамин + Левоментол,7мг/5мл+0.55мг/мл-30мл,Сироп,1,McNeil Products Ltd,ИБУИНВУ,2025.04.17, 
R,O,Бенилин шөнийн сироп,Дифенгидрамин + Левоментол,7мг/5мл+0.55мг/5мл-125мл,Сироп,1,McNeil Products Ltd,ИБУИНВУ,2025.04.17, 
R,O,Бенилин,Гвайфенезин,50мг/5мл-30мл,Сироп,1,McNeil Products Ltd,ИБУИНВУ,2025.04.17, 
R,O,Бенилин,Гвайфенезин,50мг/5мл-125мл,Сироп,1,McNeil Products Ltd,ИБУИНВУ,2025.04.17, 
R,O,Бенилин,Гвайфенезин,50мг/5мл-300мл,Сироп,1,McNeil Products Ltd,ИБУИНВУ,2025.04.17, 
R,P,Фенерган Элексир,Прометазин,5мг/5мл-100мл,Сироп,1,Sanofi,ИБУИНВУ,2025.04.17, 
A,P,Атропин сульфат,Атропины сульфат,600мкг/мл-1мл,Тарилгын уусмал,10,Hameln Pharmaceuticals GmbH,Герман,2025.04.17, 
H,P,Преднизолон,Преднизолон,25мг,Шахмал,56,Accord Healthcare Limited,ИБУИНВУ,2025.04.17, 
B,P,Калийн хлорид,Калийн хлорид,15%-20мл,Тарилгын уусмал,20,Hameln Pharmaceuticals Ltd,ИБУИНВУ,2025.04.17, 
N,O,Фенпаед,Ибупрофен,100мг/5мл-100мл,Ууж хэрэглэх хөвмөл,1,Pinewood Laboratories Ltd,Ирланд,2025.04.17, 
T,O,Ланчин-15,Уламжлалт эм,1г,Талх эм,15,Одь тан ХХК,Монгол,2022.11.02, 
T,O,Шижид-6,Уламжлалт эм,1г,Талх эм,15,Одь тан ХХК,Монгол,2021.12.26, 
T,O,Зида-16,Уламжлалт эм,1г,Талх эм,15,Одь тан ХХК,Монгол,2022.11.02, 
